,r_spotId,title,area_code,Unnamed: 0,date,avgTemp,highTemp,lowTemp,rainProb,weather,datetime,month,weekday,season,Unnamed: 0.1,contentsid,predict
1775,162.0,서귀포항,5,59,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,24.978758
4783,435.0,하도해수욕장,6,75,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,24.940712
758,69.0,대정5일시장,1,21,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,24.897718
1739,159.0,서귀포잠수함,5,56,2022-09-08,25.541666666666668,29,22,20,4,2022-09-08 00:00:00,September,3,fall,,,24.80518
5219,475.0,환상숲곶자왈공원,9,104,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,24.784203
3720,339.0,제주여미지식물원,5,57,2022-09-09,25.041666666666668,28,23,20,4,2022-09-09 00:00:00,September,4,fall,,,24.76775
2059,188.0,세화민속오일시장,6,68,2022-09-09,23.416666666666668,25,21,30,4,2022-09-09 00:00:00,September,4,fall,,,24.740665
1830,167.0,서우봉,8,92,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,24.723505
4567,416.0,테디베어뮤지엄제주,5,57,2022-09-09,25.041666666666668,28,23,20,4,2022-09-09 00:00:00,September,4,fall,,,24.698246
3692,336.0,제주실탄사격장,5,62,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,24.691126
3693,336.0,제주실탄사격장,5,63,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,24.687372
4867,443.0,한라산국립공원,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,24.629614
855,78.0,돈내코계곡,5,63,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,24.605816
1774,162.0,서귀포항,5,58,2022-09-10,25.416666666666668,27,24,30,4,2022-09-10 00:00:00,September,5,fall,,,24.574253
3149,287.0,위미항,0,3,2022-09-10,24.375,26,23,30,4,2022-09-10 00:00:00,September,5,fall,,,24.569214
4779,435.0,하도해수욕장,6,71,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,24.549732
1783,163.0,서귀포향토오일시장,5,56,2022-09-08,25.541666666666668,29,22,20,4,2022-09-08 00:00:00,September,3,fall,,,24.531807
4,1.0,1100고지 코스,5,59,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,24.513784
1740,159.0,서귀포잠수함,5,57,2022-09-09,25.041666666666668,28,23,20,4,2022-09-09 00:00:00,September,4,fall,,,24.50684
3458,315.0,제주돌문화공원,8,92,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,24.501501
1282,117.0,본태박물관,3,39,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,24.492712
1836,167.0,서우봉,8,98,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,24.47991
1773,162.0,서귀포항,5,57,2022-09-09,25.041666666666668,28,23,20,4,2022-09-09 00:00:00,September,4,fall,,,24.472761
3053,278.0,운진항,1,17,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,24.465605
1848,169.0,선녀와나무꾼테마공원,8,88,2022-09-07,22.2,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,24.462397
3000,273.0,용연구름다리,11,129,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,24.374674
1317,120.0,브릭캠퍼스제주,11,129,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,24.356764
4965,452.0,한림민속오일시장,10,114,2022-09-11,25.5,28,23,40,4,2022-09-11 00:00:00,September,6,fall,,,24.285213
3464,315.0,제주돌문화공원,8,98,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,24.257906
4781,435.0,하도해수욕장,6,73,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,24.25153
2067,188.0,세화민속오일시장,6,76,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,24.242851
1617,148.0,상효원수목원,5,55,2022-09-07,25.0,26,24,0,4,2022-09-07 00:00:00,September,2,fall,,,24.23862
2066,188.0,세화민속오일시장,6,75,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,24.206772
1116,102.0,무민랜드제주,3,38,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,24.131853
4901,446.0,한라산등산로영실탐방로,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,24.131222
1644,150.0,새별오름나홀로나무,7,82,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,23.958298
1649,150.0,새별오름나홀로나무,7,87,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,23.957228
4971,452.0,한림민속오일시장,10,120,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,23.951996
1852,169.0,선녀와나무꾼테마공원,8,92,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,23.921467
1746,159.0,서귀포잠수함,5,63,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,23.884937
2062,188.0,세화민속오일시장,6,71,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,23.815792
3,1.0,1100고지 코스,5,58,2022-09-10,25.416666666666668,27,24,30,4,2022-09-10 00:00:00,September,5,fall,,,23.80084
1648,150.0,새별오름나홀로나무,7,86,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,23.770916
1646,150.0,새별오름나홀로나무,7,84,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,23.660095
3719,339.0,제주여미지식물원,5,56,2022-09-08,25.541666666666668,29,22,20,4,2022-09-08 00:00:00,September,3,fall,,,23.637667
1642,150.0,새별오름나홀로나무,7,80,2022-09-10,24.0,26,22,30,4,2022-09-10 00:00:00,September,5,fall,,,23.609617
4566,416.0,테디베어뮤지엄제주,5,56,2022-09-08,25.541666666666668,29,22,20,4,2022-09-08 00:00:00,September,3,fall,,,23.568161
4962,452.0,한림민속오일시장,10,111,2022-09-08,23.541666666666668,27,20,20,4,2022-09-08 00:00:00,September,3,fall,,,23.509512
222,21.0,검멀레해수욕장,2,24,2022-09-09,24.33333333333333,25,23,30,4,2022-09-09 00:00:00,September,4,fall,,,23.484623
2555,233.0,안덕계곡,3,36,2022-09-10,24.83333333333333,28,22,30,4,2022-09-10 00:00:00,September,5,fall,,,23.38905
1787,163.0,서귀포향토오일시장,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,23.372812
757,69.0,대정5일시장,1,20,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,23.358727
755,69.0,대정5일시장,1,18,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,23.28947
3557,324.0,제주민속자연사박물관,11,125,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,23.225561
1772,162.0,서귀포항,5,56,2022-09-08,25.541666666666668,29,22,20,4,2022-09-08 00:00:00,September,3,fall,,,23.19037
2556,233.0,안덕계곡,3,37,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,23.129576
4782,435.0,하도해수욕장,6,74,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,23.11392
1120,102.0,무민랜드제주,3,42,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,23.106878
895,82.0,동문수산시장,11,125,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,23.101257
4869,443.0,한라산국립공원,11,128,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,23.031086
3723,339.0,제주여미지식물원,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,23.030838
3563,324.0,제주민속자연사박물관,11,131,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,22.981958
3556,324.0,제주민속자연사박물관,11,124,2022-09-10,24.08333333333333,26,23,30,4,2022-09-10 00:00:00,September,5,fall,,,22.958885
2358,215.0,신양섭지해수욕장,2,26,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,22.954348
851,78.0,돈내코계곡,5,59,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,22.900288
578,53.0,남원큰엉,0,6,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,22.888489
5132,467.0,홍조단괴해빈,2,28,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,22.888445
752,69.0,대정5일시장,1,15,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,22.887873
1118,102.0,무민랜드제주,3,40,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,22.887045
901,82.0,동문수산시장,11,131,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,22.857662
680,62.0,다랑쉬오름,6,75,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,22.789309
678,62.0,다랑쉬오름,6,73,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,22.764872
852,78.0,돈내코계곡,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,22.754189
831,76.0,도두항,11,127,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,22.75304
312,29.0,관음사,11,125,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,22.74885
2133,194.0,속골유원지,5,65,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,22.716106
2636,240.0,액티브파크,10,117,2022-09-14,26.5,29,24,40,4,2022-09-14 00:00:00,September,2,fall,,,22.69069
2554,233.0,안덕계곡,3,35,2022-09-09,24.291666666666668,28,21,20,4,2022-09-09 00:00:00,September,4,fall,,,22.643862
4570,416.0,테디베어뮤지엄제주,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,22.566875
1647,150.0,새별오름나홀로나무,7,85,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,22.522488
4983,454.0,한림항,10,110,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,22.494413
4574,416.0,테디베어뮤지엄제주,5,64,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,22.488506
4777,435.0,하도해수욕장,6,69,2022-09-10,24.125,25,23,30,4,2022-09-10 00:00:00,September,5,fall,,,22.479353
4041,368.0,제주해녀박물관,6,70,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,22.464685
4668,425.0,평대리해수욕장,6,70,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,22.455053
196,18.0,건강과성박물관,3,42,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,22.439632
676,62.0,다랑쉬오름,6,71,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,22.398327
3076,280.0,월령선인장군락지,10,117,2022-09-14,26.5,29,24,40,4,2022-09-14 00:00:00,September,2,fall,,,22.378893
1743,159.0,서귀포잠수함,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,22.375462
2,1.0,1100고지 코스,5,57,2022-09-09,25.041666666666668,28,23,20,4,2022-09-09 00:00:00,September,4,fall,,,22.35591
2357,215.0,신양섭지해수욕장,2,25,2022-09-10,25.0,26,24,30,4,2022-09-10 00:00:00,September,5,fall,,,22.285202
4047,368.0,제주해녀박물관,6,76,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,22.221092
194,18.0,건강과성박물관,3,40,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,22.219799
4674,425.0,평대리해수욕장,6,76,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,22.211454
1022,93.0,마라도가는여객선,1,21,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,22.19539
223,21.0,검멀레해수욕장,2,25,2022-09-10,25.0,26,24,30,4,2022-09-10 00:00:00,September,5,fall,,,22.164413
2364,215.0,신양섭지해수욕장,2,32,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,22.155962
756,69.0,대정5일시장,1,19,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,22.151867
2281,208.0,수월봉전망대,9,103,2022-09-11,25.5,28,23,40,4,2022-09-11 00:00:00,September,6,fall,,,22.121546
3155,287.0,위미항,0,9,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,22.069159
2561,233.0,안덕계곡,3,42,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,22.06527
2919,266.0,용담이호해안도로,11,125,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,22.03317
3078,280.0,월령선인장군락지,10,119,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,22.019516
4989,454.0,한림항,10,116,2022-09-13,25.5,28,23,80,4,2022-09-13 00:00:00,September,1,fall,,,22.017403
3151,287.0,위미항,0,5,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,22.01635
3074,280.0,월령선인장군락지,10,115,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,21.932222
2525,230.0,아부오름,6,72,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,21.927841
4870,443.0,한라산국립공원,11,129,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,21.89348
3153,287.0,위미항,0,7,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,21.849325
2559,233.0,안덕계곡,3,40,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,21.845432
3727,339.0,제주여미지식물원,5,64,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,21.82993
1780,162.0,서귀포항,5,64,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,21.788185
894,82.0,동문수산시장,11,124,2022-09-10,24.08333333333333,26,23,30,4,2022-09-10 00:00:00,September,5,fall,,,21.77412
1119,102.0,무민랜드제주,3,41,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,21.749441
686,63.0,다이나믹메이즈성읍점,4,48,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,21.67367
4864,443.0,한라산국립공원,11,123,2022-09-09,24.25,26,22,20,4,2022-09-09 00:00:00,September,4,fall,,,21.661695
4246,387.0,중문향토오일시장,5,55,2022-09-07,25.0,26,24,0,4,2022-09-07 00:00:00,September,2,fall,,,21.65735
5214,475.0,환상숲곶자왈공원,9,99,2022-09-07,23.0,23,23,0,4,2022-09-07 00:00:00,September,2,fall,,,21.655666
367,34.0,국립제주박물관,11,125,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,21.649042
679,62.0,다랑쉬오름,6,74,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,21.627266
3725,339.0,제주여미지식물원,5,62,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,21.610096
3555,324.0,제주민속자연사박물관,11,123,2022-09-09,24.25,26,22,20,4,2022-09-09 00:00:00,September,4,fall,,,21.58503
340,31.0,교래자연휴양림,8,98,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,21.559744
2553,233.0,안덕계곡,3,34,2022-09-08,24.58333333333333,28,21,20,4,2022-09-08 00:00:00,September,3,fall,,,21.513773
2060,188.0,세화민속오일시장,6,69,2022-09-10,24.125,25,23,30,4,2022-09-10 00:00:00,September,5,fall,,,21.45389
4572,416.0,테디베어뮤지엄제주,5,62,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,21.43744
3146,287.0,위미항,0,0,2022-09-07,22.8,24,22,0,4,2022-09-07 00:00:00,September,2,fall,,,21.435741
2925,266.0,용담이호해안도로,11,131,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,21.43188
1778,162.0,서귀포항,5,62,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,21.416044
373,34.0,국립제주박물관,11,131,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,21.405445
2992,273.0,용연구름다리,11,121,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,21.378414
1776,162.0,서귀포항,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,21.344164
671,62.0,다랑쉬오름,6,66,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,21.315605
849,78.0,돈내코계곡,5,57,2022-09-09,25.041666666666668,28,23,20,4,2022-09-09 00:00:00,September,4,fall,,,21.282831
3212,293.0,이중섭거리,5,55,2022-09-07,25.0,26,24,0,4,2022-09-07 00:00:00,September,2,fall,,,21.236826
3457,315.0,제주돌문화공원,8,91,2022-09-10,23.25,24,22,30,4,2022-09-10 00:00:00,September,5,fall,,,21.23488
4775,435.0,하도해수욕장,6,67,2022-09-08,23.5,26,21,20,4,2022-09-08 00:00:00,September,3,fall,,,21.222336
2287,208.0,수월봉전망대,9,109,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,21.193253
3461,315.0,제주돌문화공원,8,95,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,21.153067
4573,416.0,테디베어뮤지엄제주,5,63,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,21.13107
195,18.0,건강과성박물관,3,41,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,21.082193
674,62.0,다랑쉬오름,6,69,2022-09-10,24.125,25,23,30,4,2022-09-10 00:00:00,September,5,fall,,,21.047028
4402,401.0,천진항,2,24,2022-09-09,24.33333333333333,25,23,30,4,2022-09-09 00:00:00,September,4,fall,,,21.01528
1831,167.0,서우봉,8,93,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,20.97467
2261,206.0,수월봉,9,105,2022-09-13,25.5,28,23,80,4,2022-09-13 00:00:00,September,1,fall,,,20.94843
4970,452.0,한림민속오일시장,10,119,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,20.927364
1835,167.0,서우봉,8,97,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,20.896301
3513,320.0,제주레포츠랜드,8,92,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,20.789124
187,18.0,건강과성박물관,3,33,2022-09-07,22.8,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,20.766857
5,1.0,1100고지 코스,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,20.764954
3154,287.0,위미항,0,8,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,20.711721
5159,470.0,화순금모래해변,3,33,2022-09-07,22.8,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,20.711071
2560,233.0,안덕계곡,3,41,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,20.707829
2008,183.0,성읍민속마을,4,50,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,20.690031
4963,452.0,한림민속오일시장,10,112,2022-09-09,23.166666666666668,26,20,20,4,2022-09-09 00:00:00,September,4,fall,,,20.689423
1833,167.0,서우봉,8,95,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,20.676466
3463,315.0,제주돌문화공원,8,97,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,20.674307
4257,388.0,중문회어시장,5,55,2022-09-07,25.0,26,24,0,4,2022-09-07 00:00:00,September,2,fall,,,20.61763
1621,148.0,상효원수목원,5,59,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,20.555765
3519,320.0,제주레포츠랜드,8,98,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,20.545525
4966,452.0,한림민속오일시장,10,115,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,20.536385
3077,280.0,월령선인장군락지,10,118,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,20.496416
3691,336.0,제주실탄사격장,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,20.482458
3554,324.0,제주민속자연사박물관,11,122,2022-09-08,24.5,27,22,20,4,2022-09-08 00:00:00,September,3,fall,,,20.478016
3726,339.0,제주여미지식물원,5,63,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,20.47249
7,1.0,1100고지 코스,5,62,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,20.466753
4862,443.0,한라산국립공원,11,121,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,20.45981
193,18.0,건강과성박물관,3,39,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,20.454054
4040,368.0,제주해녀박물관,6,69,2022-09-10,24.125,25,23,30,4,2022-09-10 00:00:00,September,5,fall,,,20.4468
2918,266.0,용담이호해안도로,11,124,2022-09-10,24.08333333333333,26,23,30,4,2022-09-10 00:00:00,September,5,fall,,,20.34834
366,34.0,국립제주박물관,11,124,2022-09-10,24.08333333333333,26,23,30,4,2022-09-10 00:00:00,September,5,fall,,,20.321903
1627,148.0,상효원수목원,5,65,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,20.312174
1779,162.0,서귀포항,5,63,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,20.278437
4968,452.0,한림민속오일시장,10,117,2022-09-14,26.5,29,24,40,4,2022-09-14 00:00:00,September,2,fall,,,20.238182
1137,104.0,물영아리오름,0,4,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,20.14917
334,31.0,교래자연휴양림,8,92,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,20.146864
9,1.0,1100고지 코스,5,64,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,20.146162
501,46.0,김녕미로공원,6,72,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,20.11781
1857,169.0,선녀와나무꾼테마공원,8,97,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,20.094269
3456,315.0,제주돌문화공원,8,90,2022-09-09,22.875,25,21,30,4,2022-09-09 00:00:00,September,4,fall,,,20.066898
3732,340.0,제주올레10코스,1,14,2022-09-10,24.625,28,21,30,4,2022-09-10 00:00:00,September,5,fall,,,20.039848
692,63.0,다이나믹메이즈성읍점,4,54,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,20.005201
4509,410.0,코난비치,6,76,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,19.982153
1143,104.0,물영아리오름,0,10,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,19.905567
4400,401.0,천진항,2,22,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,19.89893
