	r_spotId	관광지명	area_code	Unnamed: 0	date	avgTemp	highTemp	lowTemp	rainProb	weather	datetime	month	weekday	season
4127	376	조천항	8	90	2022-09-09	22.875	25	21	30	4	2022-09-09	September	4	fall
4128	376	조천항	8	91	2022-09-10	23.25	24	22	30	4	2022-09-10	September	5	fall
4129	376	조천항	8	92	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4130	376	조천항	8	93	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
4131	376	조천항	8	94	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
4132	376	조천항	8	95	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4133	376	조천항	8	96	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4134	376	조천항	8	97	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
4135	376	조천항	8	98	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
4136	377	족은노꼬메오름	7	77	2022-09-07	22.4	23	22	0	4	2022-09-07	September	2	fall
4137	377	족은노꼬메오름	7	78	2022-09-08	23.541666666666668	26	21	20	4	2022-09-08	September	3	fall
4138	377	족은노꼬메오름	7	79	2022-09-09	23.5	26	21	20	4	2022-09-09	September	4	fall
4139	377	족은노꼬메오름	7	80	2022-09-10	24.0	26	22	30	4	2022-09-10	September	5	fall
4140	377	족은노꼬메오름	7	81	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4141	377	족은노꼬메오름	7	82	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
4142	377	족은노꼬메오름	7	83	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
4143	377	족은노꼬메오름	7	84	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4144	377	족은노꼬메오름	7	85	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4145	377	족은노꼬메오름	7	86	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
4146	377	족은노꼬메오름	7	87	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
4147	378	종달리수국길	6	66	2022-09-07	22.0	22	22	0	4	2022-09-07	September	2	fall
4148	378	종달리수국길	6	67	2022-09-08	23.5	26	21	20	4	2022-09-08	September	3	fall
4149	378	종달리수국길	6	68	2022-09-09	23.416666666666668	25	21	30	4	2022-09-09	September	4	fall
4150	378	종달리수국길	6	69	2022-09-10	24.125	25	23	30	4	2022-09-10	September	5	fall
4151	378	종달리수국길	6	70	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4152	378	종달리수국길	6	71	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
4153	378	종달리수국길	6	72	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
4154	378	종달리수국길	6	73	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4155	378	종달리수국길	6	74	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4156	378	종달리수국길	6	75	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
4157	378	종달리수국길	6	76	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
4158	379	종달리해변	6	66	2022-09-07	22.0	22	22	0	4	2022-09-07	September	2	fall
4159	379	종달리해변	6	67	2022-09-08	23.5	26	21	20	4	2022-09-08	September	3	fall
4160	379	종달리해변	6	68	2022-09-09	23.416666666666668	25	21	30	4	2022-09-09	September	4	fall
4161	379	종달리해변	6	69	2022-09-10	24.125	25	23	30	4	2022-09-10	September	5	fall
4162	379	종달리해변	6	70	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4163	379	종달리해변	6	71	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
4164	379	종달리해변	6	72	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
4165	379	종달리해변	6	73	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4166	379	종달리해변	6	74	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4167	379	종달리해변	6	75	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
4168	379	종달리해변	6	76	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
4169	380	종달리해안도로	6	66	2022-09-07	22.0	22	22	0	4	2022-09-07	September	2	fall
4170	380	종달리해안도로	6	67	2022-09-08	23.5	26	21	20	4	2022-09-08	September	3	fall
4171	380	종달리해안도로	6	68	2022-09-09	23.416666666666668	25	21	30	4	2022-09-09	September	4	fall
4172	380	종달리해안도로	6	69	2022-09-10	24.125	25	23	30	4	2022-09-10	September	5	fall
4173	380	종달리해안도로	6	70	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4174	380	종달리해안도로	6	71	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
4175	380	종달리해안도로	6	72	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
4176	380	종달리해안도로	6	73	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4177	380	종달리해안도로	6	74	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4178	380	종달리해안도로	6	75	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
4179	380	종달리해안도로	6	76	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
4180	381	종달항선착장	6	66	2022-09-07	22.0	22	22	0	4	2022-09-07	September	2	fall
4181	381	종달항선착장	6	67	2022-09-08	23.5	26	21	20	4	2022-09-08	September	3	fall
4182	381	종달항선착장	6	68	2022-09-09	23.416666666666668	25	21	30	4	2022-09-09	September	4	fall
4183	381	종달항선착장	6	69	2022-09-10	24.125	25	23	30	4	2022-09-10	September	5	fall
4184	381	종달항선착장	6	70	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4185	381	종달항선착장	6	71	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
4186	381	종달항선착장	6	72	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
4187	381	종달항선착장	6	73	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4188	381	종달항선착장	6	74	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4189	381	종달항선착장	6	75	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
4190	381	종달항선착장	6	76	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
4191	382	주상절리대	5	55	2022-09-07	25.0	26	24	0	4	2022-09-07	September	2	fall
4192	382	주상절리대	5	56	2022-09-08	25.541666666666668	29	22	20	4	2022-09-08	September	3	fall
4193	382	주상절리대	5	57	2022-09-09	25.041666666666668	28	23	20	4	2022-09-09	September	4	fall
4194	382	주상절리대	5	58	2022-09-10	25.416666666666668	27	24	30	4	2022-09-10	September	5	fall
4195	382	주상절리대	5	59	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4196	382	주상절리대	5	60	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
4197	382	주상절리대	5	61	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
4198	382	주상절리대	5	62	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4199	382	주상절리대	5	63	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4200	382	주상절리대	5	64	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
4201	382	주상절리대	5	65	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
4202	383	중문관광단지	5	55	2022-09-07	25.0	26	24	0	4	2022-09-07	September	2	fall
4203	383	중문관광단지	5	56	2022-09-08	25.541666666666668	29	22	20	4	2022-09-08	September	3	fall
4204	383	중문관광단지	5	57	2022-09-09	25.041666666666668	28	23	20	4	2022-09-09	September	4	fall
4205	383	중문관광단지	5	58	2022-09-10	25.416666666666668	27	24	30	4	2022-09-10	September	5	fall
4206	383	중문관광단지	5	59	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4207	383	중문관광단지	5	60	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
4208	383	중문관광단지	5	61	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
4209	383	중문관광단지	5	62	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4210	383	중문관광단지	5	63	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4211	383	중문관광단지	5	64	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
4212	383	중문관광단지	5	65	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
4213	384	중문색달해변	5	55	2022-09-07	25.0	26	24	0	4	2022-09-07	September	2	fall
4214	384	중문색달해변	5	56	2022-09-08	25.541666666666668	29	22	20	4	2022-09-08	September	3	fall
4215	384	중문색달해변	5	57	2022-09-09	25.041666666666668	28	23	20	4	2022-09-09	September	4	fall
4216	384	중문색달해변	5	58	2022-09-10	25.416666666666668	27	24	30	4	2022-09-10	September	5	fall
4217	384	중문색달해변	5	59	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4218	384	중문색달해변	5	60	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
4219	384	중문색달해변	5	61	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
4220	384	중문색달해변	5	62	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4221	384	중문색달해변	5	63	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4222	384	중문색달해변	5	64	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
4223	384	중문색달해변	5	65	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
4224	385	중문승마공원	5	55	2022-09-07	25.0	26	24	0	4	2022-09-07	September	2	fall
4225	385	중문승마공원	5	56	2022-09-08	25.541666666666668	29	22	20	4	2022-09-08	September	3	fall
4226	385	중문승마공원	5	57	2022-09-09	25.041666666666668	28	23	20	4	2022-09-09	September	4	fall
4227	385	중문승마공원	5	58	2022-09-10	25.416666666666668	27	24	30	4	2022-09-10	September	5	fall
4228	385	중문승마공원	5	59	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4229	385	중문승마공원	5	60	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
4230	385	중문승마공원	5	61	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
4231	385	중문승마공원	5	62	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4232	385	중문승마공원	5	63	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4233	385	중문승마공원	5	64	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
4234	385	중문승마공원	5	65	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
4235	386	중문카트	5	55	2022-09-07	25.0	26	24	0	4	2022-09-07	September	2	fall
4236	386	중문카트	5	56	2022-09-08	25.541666666666668	29	22	20	4	2022-09-08	September	3	fall
4237	386	중문카트	5	57	2022-09-09	25.041666666666668	28	23	20	4	2022-09-09	September	4	fall
4238	386	중문카트	5	58	2022-09-10	25.416666666666668	27	24	30	4	2022-09-10	September	5	fall
4239	386	중문카트	5	59	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4240	386	중문카트	5	60	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
4241	386	중문카트	5	61	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
4242	386	중문카트	5	62	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4243	386	중문카트	5	63	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4244	386	중문카트	5	64	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
4245	386	중문카트	5	65	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
4246	387	중문향토오일시장	5	55	2022-09-07	25.0	26	24	0	4	2022-09-07	September	2	fall
4247	387	중문향토오일시장	5	56	2022-09-08	25.541666666666668	29	22	20	4	2022-09-08	September	3	fall
4248	387	중문향토오일시장	5	57	2022-09-09	25.041666666666668	28	23	20	4	2022-09-09	September	4	fall
4249	387	중문향토오일시장	5	58	2022-09-10	25.416666666666668	27	24	30	4	2022-09-10	September	5	fall
4250	387	중문향토오일시장	5	59	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4251	387	중문향토오일시장	5	60	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
4252	387	중문향토오일시장	5	61	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
4253	387	중문향토오일시장	5	62	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4254	387	중문향토오일시장	5	63	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4255	387	중문향토오일시장	5	64	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
4256	387	중문향토오일시장	5	65	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
4257	388	중문회어시장	5	55	2022-09-07	25.0	26	24	0	4	2022-09-07	September	2	fall
4258	388	중문회어시장	5	56	2022-09-08	25.541666666666668	29	22	20	4	2022-09-08	September	3	fall
4259	388	중문회어시장	5	57	2022-09-09	25.041666666666668	28	23	20	4	2022-09-09	September	4	fall
4260	388	중문회어시장	5	58	2022-09-10	25.416666666666668	27	24	30	4	2022-09-10	September	5	fall
4261	388	중문회어시장	5	59	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4262	388	중문회어시장	5	60	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
4263	388	중문회어시장	5	61	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
4264	388	중문회어시장	5	62	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4265	388	중문회어시장	5	63	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4266	388	중문회어시장	5	64	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
4267	388	중문회어시장	5	65	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
4268	389	지미봉	6	66	2022-09-07	22.0	22	22	0	4	2022-09-07	September	2	fall
4269	389	지미봉	6	67	2022-09-08	23.5	26	21	20	4	2022-09-08	September	3	fall
4270	389	지미봉	6	68	2022-09-09	23.416666666666668	25	21	30	4	2022-09-09	September	4	fall
4271	389	지미봉	6	69	2022-09-10	24.125	25	23	30	4	2022-09-10	September	5	fall
4272	389	지미봉	6	70	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4273	389	지미봉	6	71	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
4274	389	지미봉	6	72	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
4275	389	지미봉	6	73	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4276	389	지미봉	6	74	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4277	389	지미봉	6	75	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
4278	389	지미봉	6	76	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
4279	390	진성배낚시	9	99	2022-09-07	23.0	23	23	0	4	2022-09-07	September	2	fall
4280	390	진성배낚시	9	100	2022-09-08	23.791666666666668	26	22	20	4	2022-09-08	September	3	fall
4281	390	진성배낚시	9	101	2022-09-09	23.83333333333333	26	22	20	4	2022-09-09	September	4	fall
4282	390	진성배낚시	9	102	2022-09-10	24.041666666666668	26	22	30	4	2022-09-10	September	5	fall
4283	390	진성배낚시	9	103	2022-09-11	25.5	28	23	40	4	2022-09-11	September	6	fall
4284	390	진성배낚시	9	104	2022-09-12	25.5	28	23	40	4	2022-09-12	September	0	fall
4285	390	진성배낚시	9	105	2022-09-13	25.5	28	23	80	4	2022-09-13	September	1	fall
4286	390	진성배낚시	9	106	2022-09-14	26.5	29	24	40	4	2022-09-14	September	2	fall
4287	390	진성배낚시	9	107	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4288	390	진성배낚시	9	108	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
4289	390	진성배낚시	9	109	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
4290	391	진지동굴	3	33	2022-09-07	22.8	23	22	0	4	2022-09-07	September	2	fall
4291	391	진지동굴	3	34	2022-09-08	24.58333333333333	28	21	20	4	2022-09-08	September	3	fall
4292	391	진지동굴	3	35	2022-09-09	24.291666666666668	28	21	20	4	2022-09-09	September	4	fall
4293	391	진지동굴	3	36	2022-09-10	24.83333333333333	28	22	30	4	2022-09-10	September	5	fall
4294	391	진지동굴	3	37	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4295	391	진지동굴	3	38	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
4296	391	진지동굴	3	39	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
4297	391	진지동굴	3	40	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4298	391	진지동굴	3	41	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4299	391	진지동굴	3	42	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
4300	391	진지동굴	3	43	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
4301	392	짱구네유채꽃밭	2	22	2022-09-07	23.4	24	23	0	4	2022-09-07	September	2	fall
4302	392	짱구네유채꽃밭	2	23	2022-09-08	24.33333333333333	26	23	20	4	2022-09-08	September	3	fall
4303	392	짱구네유채꽃밭	2	24	2022-09-09	24.33333333333333	25	23	30	4	2022-09-09	September	4	fall
4304	392	짱구네유채꽃밭	2	25	2022-09-10	25.0	26	24	30	4	2022-09-10	September	5	fall
4305	392	짱구네유채꽃밭	2	26	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4306	392	짱구네유채꽃밭	2	27	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
4307	392	짱구네유채꽃밭	2	28	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
4308	392	짱구네유채꽃밭	2	29	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4309	392	짱구네유채꽃밭	2	30	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4310	392	짱구네유채꽃밭	2	31	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
4311	392	짱구네유채꽃밭	2	32	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
4312	393	차귀도	9	99	2022-09-07	23.0	23	23	0	4	2022-09-07	September	2	fall
4313	393	차귀도	9	100	2022-09-08	23.791666666666668	26	22	20	4	2022-09-08	September	3	fall
4314	393	차귀도	9	101	2022-09-09	23.83333333333333	26	22	20	4	2022-09-09	September	4	fall
4315	393	차귀도	9	102	2022-09-10	24.041666666666668	26	22	30	4	2022-09-10	September	5	fall
4316	393	차귀도	9	103	2022-09-11	25.5	28	23	40	4	2022-09-11	September	6	fall
4317	393	차귀도	9	104	2022-09-12	25.5	28	23	40	4	2022-09-12	September	0	fall
4318	393	차귀도	9	105	2022-09-13	25.5	28	23	80	4	2022-09-13	September	1	fall
4319	393	차귀도	9	106	2022-09-14	26.5	29	24	40	4	2022-09-14	September	2	fall
4320	393	차귀도	9	107	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4321	393	차귀도	9	108	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
4322	393	차귀도	9	109	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
4323	394	차귀도달래배낚시	9	99	2022-09-07	23.0	23	23	0	4	2022-09-07	September	2	fall
4324	394	차귀도달래배낚시	9	100	2022-09-08	23.791666666666668	26	22	20	4	2022-09-08	September	3	fall
4325	394	차귀도달래배낚시	9	101	2022-09-09	23.83333333333333	26	22	20	4	2022-09-09	September	4	fall
4326	394	차귀도달래배낚시	9	102	2022-09-10	24.041666666666668	26	22	30	4	2022-09-10	September	5	fall
4327	394	차귀도달래배낚시	9	103	2022-09-11	25.5	28	23	40	4	2022-09-11	September	6	fall
4328	394	차귀도달래배낚시	9	104	2022-09-12	25.5	28	23	40	4	2022-09-12	September	0	fall
4329	394	차귀도달래배낚시	9	105	2022-09-13	25.5	28	23	80	4	2022-09-13	September	1	fall
4330	394	차귀도달래배낚시	9	106	2022-09-14	26.5	29	24	40	4	2022-09-14	September	2	fall
4331	394	차귀도달래배낚시	9	107	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4332	394	차귀도달래배낚시	9	108	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
4333	394	차귀도달래배낚시	9	109	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
4334	395	차귀도유람선	9	99	2022-09-07	23.0	23	23	0	4	2022-09-07	September	2	fall
4335	395	차귀도유람선	9	100	2022-09-08	23.791666666666668	26	22	20	4	2022-09-08	September	3	fall
4336	395	차귀도유람선	9	101	2022-09-09	23.83333333333333	26	22	20	4	2022-09-09	September	4	fall
4337	395	차귀도유람선	9	102	2022-09-10	24.041666666666668	26	22	30	4	2022-09-10	September	5	fall
4338	395	차귀도유람선	9	103	2022-09-11	25.5	28	23	40	4	2022-09-11	September	6	fall
4339	395	차귀도유람선	9	104	2022-09-12	25.5	28	23	40	4	2022-09-12	September	0	fall
4340	395	차귀도유람선	9	105	2022-09-13	25.5	28	23	80	4	2022-09-13	September	1	fall
4341	395	차귀도유람선	9	106	2022-09-14	26.5	29	24	40	4	2022-09-14	September	2	fall
4342	395	차귀도유람선	9	107	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4343	395	차귀도유람선	9	108	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
4344	395	차귀도유람선	9	109	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
4345	396	차귀도포구	9	99	2022-09-07	23.0	23	23	0	4	2022-09-07	September	2	fall
4346	396	차귀도포구	9	100	2022-09-08	23.791666666666668	26	22	20	4	2022-09-08	September	3	fall
4347	396	차귀도포구	9	101	2022-09-09	23.83333333333333	26	22	20	4	2022-09-09	September	4	fall
4348	396	차귀도포구	9	102	2022-09-10	24.041666666666668	26	22	30	4	2022-09-10	September	5	fall
4349	396	차귀도포구	9	103	2022-09-11	25.5	28	23	40	4	2022-09-11	September	6	fall
4350	396	차귀도포구	9	104	2022-09-12	25.5	28	23	40	4	2022-09-12	September	0	fall
4351	396	차귀도포구	9	105	2022-09-13	25.5	28	23	80	4	2022-09-13	September	1	fall
4352	396	차귀도포구	9	106	2022-09-14	26.5	29	24	40	4	2022-09-14	September	2	fall
4353	396	차귀도포구	9	107	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4354	396	차귀도포구	9	108	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
4355	396	차귀도포구	9	109	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
4356	397	창꼼	8	88	2022-09-07	22.2	23	22	0	4	2022-09-07	September	2	fall
4357	397	창꼼	8	89	2022-09-08	23.125	25	21	20	4	2022-09-08	September	3	fall
4358	397	창꼼	8	90	2022-09-09	22.875	25	21	30	4	2022-09-09	September	4	fall
4359	397	창꼼	8	91	2022-09-10	23.25	24	22	30	4	2022-09-10	September	5	fall
4360	397	창꼼	8	92	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4361	397	창꼼	8	93	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
4362	397	창꼼	8	94	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
4363	397	창꼼	8	95	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4364	397	창꼼	8	96	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4365	397	창꼼	8	97	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
4366	397	창꼼	8	98	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
4367	398	천왕사	11	121	2022-09-07	23.4	24	23	0	4	2022-09-07	September	2	fall
4368	398	천왕사	11	122	2022-09-08	24.5	27	22	20	4	2022-09-08	September	3	fall
4369	398	천왕사	11	123	2022-09-09	24.25	26	22	20	4	2022-09-09	September	4	fall
4370	398	천왕사	11	124	2022-09-10	24.08333333333333	26	23	30	4	2022-09-10	September	5	fall
4371	398	천왕사	11	125	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4372	398	천왕사	11	126	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
4373	398	천왕사	11	127	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
4374	398	천왕사	11	128	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4375	398	천왕사	11	129	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4376	398	천왕사	11	130	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
4377	398	천왕사	11	131	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
4378	399	천제연폭포	5	55	2022-09-07	25.0	26	24	0	4	2022-09-07	September	2	fall
4379	399	천제연폭포	5	56	2022-09-08	25.541666666666668	29	22	20	4	2022-09-08	September	3	fall
4380	399	천제연폭포	5	57	2022-09-09	25.041666666666668	28	23	20	4	2022-09-09	September	4	fall
4381	399	천제연폭포	5	58	2022-09-10	25.416666666666668	27	24	30	4	2022-09-10	September	5	fall
4382	399	천제연폭포	5	59	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4383	399	천제연폭포	5	60	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
4384	399	천제연폭포	5	61	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
4385	399	천제연폭포	5	62	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4386	399	천제연폭포	5	63	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4387	399	천제연폭포	5	64	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
4388	399	천제연폭포	5	65	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
4389	400	천지연폭포	5	55	2022-09-07	25.0	26	24	0	4	2022-09-07	September	2	fall
4390	400	천지연폭포	5	56	2022-09-08	25.541666666666668	29	22	20	4	2022-09-08	September	3	fall
4391	400	천지연폭포	5	57	2022-09-09	25.041666666666668	28	23	20	4	2022-09-09	September	4	fall
4392	400	천지연폭포	5	58	2022-09-10	25.416666666666668	27	24	30	4	2022-09-10	September	5	fall
4393	400	천지연폭포	5	59	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4394	400	천지연폭포	5	60	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
4395	400	천지연폭포	5	61	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
4396	400	천지연폭포	5	62	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
4397	400	천지연폭포	5	63	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
4398	400	천지연폭포	5	64	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
4399	400	천지연폭포	5	65	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
4400	401	천진항	2	22	2022-09-07	23.4	24	23	0	4	2022-09-07	September	2	fall
4401	401	천진항	2	23	2022-09-08	24.33333333333333	26	23	20	4	2022-09-08	September	3	fall
4402	401	천진항	2	24	2022-09-09	24.33333333333333	25	23	30	4	2022-09-09	September	4	fall
4403	401	천진항	2	25	2022-09-10	25.0	26	24	30	4	2022-09-10	September	5	fall
4404	401	천진항	2	26	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
4405	401	천진항	2	27	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
4406	401	천진항	2	28	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
