title,area_code,r_spotId,date,avgTemp,highTemp,lowTemp,rainProb,weather,predict
제주다원녹차미로공원,5,312.0,2022-09-11,25.0,27,23,40,4,7.183487
대포포구,5,71.0,2022-09-08,25.541666666666668,29,22,20,4,7.181768
제주조랑말타운승마장,4,362.0,2022-09-08,23.95833333333333,27,22,20,4,7.180339
J1카트클럽,11,5.0,2022-09-15,26.0,28,24,40,4,7.177172
카멜리아힐동백축제,3,408.0,2022-09-17,26.0,29,23,40,4,7.1755857
카멜리아힐동백축제,3,408.0,2022-09-10,24.83333333333333,28,22,30,4,7.1755857
엉알해안산책로,9,249.0,2022-09-07,23.0,23,23,0,4,7.1752543
성산포JC공원,2,178.0,2022-09-17,25.5,28,23,40,4,7.1713324
태웃개,0,415.0,2022-09-12,25.5,27,24,40,4,7.171199
화순해안도로,3,473.0,2022-09-10,24.83333333333333,28,22,30,4,7.170391
화순해안도로,3,473.0,2022-09-17,26.0,29,23,40,4,7.170391
삼무공원,11,143.0,2022-09-07,23.4,24,23,0,4,7.163269
힐링카약파크비체올린,9,481.0,2022-09-13,25.5,28,23,80,4,7.149872
차귀도달래배낚시,9,394.0,2022-09-13,25.5,28,23,80,4,7.149872
용수리포구,9,271.0,2022-09-13,25.5,28,23,80,4,7.149872
문도지오름,10,103.0,2022-09-13,25.5,28,23,80,4,7.149872
차귀도,9,393.0,2022-09-13,25.5,28,23,80,4,7.149872
싱계물공원,9,224.0,2022-09-13,25.5,28,23,80,4,7.149872
그리스신화박물관,10,40.0,2022-09-13,25.5,28,23,80,4,7.149872
수월봉전기자전거,9,207.0,2022-09-13,25.5,28,23,80,4,7.149872
생각하는정원,9,154.0,2022-09-13,25.5,28,23,80,4,7.149872
비양도,10,122.0,2022-09-13,25.5,28,23,80,4,7.149872
제주유리의성,9,357.0,2022-09-13,25.5,28,23,80,4,7.149872
저지오름,9,302.0,2022-09-13,25.5,28,23,80,4,7.149872
오라동메밀밭,11,255.0,2022-09-14,26.0,28,24,40,4,7.149549
대포포구,5,71.0,2022-09-12,25.5,27,24,40,4,7.1479077
서귀포자연휴양림매표소,5,158.0,2022-09-15,26.0,28,24,40,4,7.1438665
한라산둘레길천아숲길,7,445.0,2022-09-17,26.0,29,23,40,4,7.138766
안덕산방도서관,3,234.0,2022-09-14,26.0,28,24,40,4,7.136525
송당무끈모루,6,195.0,2022-09-10,24.125,25,23,30,4,7.1349545
옷귀마테마타운,0,259.0,2022-09-09,23.75,27,21,20,4,7.134142
새섬,5,152.0,2022-09-09,25.041666666666668,28,23,20,4,7.1300244
노형수산시장,11,57.0,2022-09-13,25.5,27,24,80,4,7.1290684
아끈다랑쉬,6,225.0,2022-09-14,26.0,28,24,40,4,7.122553
탐라승마장,8,413.0,2022-09-07,22.2,23,22,0,4,7.1173306
월정리투명카약,6,282.0,2022-09-07,22.0,22,22,0,4,7.1142325
제주아트센터,11,337.0,2022-09-09,24.25,26,22,20,4,7.1130595
화순곶자왈생태탐방숲길,3,469.0,2022-09-08,24.58333333333333,28,21,20,4,7.0980988
고성오일시장,2,24.0,2022-09-12,25.0,27,23,40,4,7.0969553
태웃개,0,415.0,2022-09-16,26.0,28,24,40,4,7.092825
속골유원지,5,194.0,2022-09-12,25.5,27,24,40,4,7.087445
비양도선착장,10,123.0,2022-09-07,22.0,22,22,0,4,7.0861163
제주항,11,366.0,2022-09-17,26.0,29,23,40,4,7.0850263
옷귀마테마타운,0,259.0,2022-09-10,24.375,26,23,30,4,7.069974
얼라이브카트,5,246.0,2022-09-10,25.416666666666668,27,24,30,4,7.066377
귀덕해안도로,10,37.0,2022-09-11,25.5,28,23,40,4,7.064628
카멜리아힐동백축제,3,408.0,2022-09-11,25.0,27,23,40,4,7.0632024
성읍랜드,4,182.0,2022-09-17,25.5,28,23,40,4,7.058914
관덕정,11,28.0,2022-09-14,26.0,28,24,40,4,7.0576086
신창항,9,218.0,2022-09-16,25.0,27,23,40,4,7.0575547
수월봉지질트레일,9,209.0,2022-09-12,25.5,28,23,40,4,7.0408735
걸매생태공원,5,19.0,2022-09-09,25.041666666666668,28,23,20,4,7.03833
해맞이해안로,6,461.0,2022-09-08,23.5,26,21,20,4,7.033708
토이파크,3,419.0,2022-09-14,26.0,28,24,40,4,7.0270343
옷귀마테마타운,0,259.0,2022-09-08,23.95833333333333,28,21,20,4,7.0199866
녹산로유채꽃도로,4,59.0,2022-09-16,25.0,27,23,40,4,7.0122747
산방산랜드,3,136.0,2022-09-16,26.0,28,24,40,4,7.0052657
이호랜드방파제등대,11,295.0,2022-09-07,23.4,24,23,0,4,7.0038476
하효항,5,439.0,2022-09-08,25.541666666666668,29,22,20,4,7.000951
거슨세미오름,6,17.0,2022-09-08,23.5,26,21,20,4,7.000576
도두봉전망대,11,75.0,2022-09-07,23.4,24,23,0,4,6.998502
서귀포자연휴양림매표소,5,158.0,2022-09-12,25.5,27,24,40,4,6.99822
제주유채꽃축제,4,358.0,2022-09-09,23.916666666666668,26,22,30,4,6.995805
한라산어리목탐방안내소,11,447.0,2022-09-13,25.5,27,24,80,4,6.9908395
1100고지습지,5,2.0,2022-09-10,25.416666666666668,27,24,30,4,6.984101
우도등대공원,2,276.0,2022-09-12,25.0,27,23,40,4,6.9741106
조랑말체험공원,4,372.0,2022-09-16,25.0,27,23,40,4,6.9693756
미로공원,5,105.0,2022-09-09,25.041666666666668,28,23,20,4,6.969229
방림원,9,110.0,2022-09-12,25.5,28,23,40,4,6.963198
아프리카박물관,5,232.0,2022-09-11,25.0,27,23,40,4,6.9620337
서귀포홍리실내수영장,5,164.0,2022-09-10,25.416666666666668,27,24,30,4,6.9618464
우도잠수함,2,277.0,2022-09-16,25.0,27,23,40,4,6.9563727
청아투명카약,7,403.0,2022-09-08,23.541666666666668,26,21,20,4,6.950538
영락리방파제,1,253.0,2022-09-08,24.33333333333333,28,21,20,4,6.949298
제주센트럴파크,8,332.0,2022-09-11,25.0,27,23,40,4,6.9482207
귀덕해안도로,10,37.0,2022-09-17,25.5,28,23,40,4,6.9402122
동일리포구,1,86.0,2022-09-17,26.0,29,23,40,4,6.93787
새섬,5,152.0,2022-09-17,26.0,29,23,40,4,6.931811
표선민속오일시장,4,428.0,2022-09-15,26.0,28,24,40,4,6.9311438
신흥바다낚시공원,8,222.0,2022-09-12,25.5,27,24,40,4,6.922096
테디베어사파리,7,417.0,2022-09-09,23.5,26,21,20,4,6.915089
초콜릿랜드,5,405.0,2022-09-09,25.041666666666668,28,23,20,4,6.9067974
금능석물원,10,41.0,2022-09-10,23.875,26,21,30,4,6.9004884
어승생승마장,11,242.0,2022-09-09,24.25,26,22,20,4,6.896911
우도등대공원,2,276.0,2022-09-08,24.33333333333333,26,23,20,4,6.8918567
안덕산방도서관,3,234.0,2022-09-12,25.5,27,24,40,4,6.8835535
태웃개,0,415.0,2022-09-14,26.0,28,24,40,4,6.8729916
알뜨르비행장,1,236.0,2022-09-07,22.6,24,22,0,4,6.8695874
제주승마공원,7,333.0,2022-09-07,22.4,23,22,0,4,6.868104
쇠머리오름,2,198.0,2022-09-09,24.33333333333333,25,23,30,4,6.8657537
강정천유원지,5,12.0,2022-09-14,26.0,28,24,40,4,6.864803
제주카약올레,7,364.0,2022-09-11,25.0,27,23,40,4,6.8519316
어승생승마장,11,242.0,2022-09-08,24.5,27,22,20,4,6.8503695
방림원,9,110.0,2022-09-15,26.0,28,24,40,4,6.84608
신흥바다낚시공원,8,222.0,2022-09-16,26.0,28,24,40,4,6.8437247
화순용천수담수풀장,3,471.0,2022-09-11,25.0,27,23,40,4,6.825543
송당무끈모루,6,195.0,2022-09-16,25.0,27,23,40,4,6.8096733
서문공설시장,11,165.0,2022-09-13,25.5,27,24,80,4,6.804986
고성오일시장,2,24.0,2022-09-14,26.0,28,24,40,4,6.798754
안덕산방도서관,3,234.0,2022-09-09,24.291666666666668,28,21,20,4,6.797842
산방산랜드,3,136.0,2022-09-14,26.0,28,24,40,4,6.785429
가문동포구,7,7.0,2022-09-09,23.5,26,21,20,4,6.782118
송당무끈모루,6,195.0,2022-09-12,25.0,27,23,40,4,6.781083
종달리수국길,6,378.0,2022-09-07,22.0,22,22,0,4,6.7756433
포레스트사파리,8,427.0,2022-09-15,26.0,28,24,40,4,6.772539
연화지,7,252.0,2022-09-15,26.0,28,24,40,4,6.768621
제주승마장,11,334.0,2022-09-11,25.0,27,23,40,4,6.7658157
협재포구,10,463.0,2022-09-08,23.541666666666668,27,20,20,4,6.763656
귀덕해안도로,10,37.0,2022-09-09,23.166666666666668,26,20,20,4,6.757676
가문동포구,7,7.0,2022-09-11,25.0,27,23,40,4,6.753257
제주커피박물관바움,2,365.0,2022-09-10,25.0,26,24,30,4,6.7530127
새섬,5,152.0,2022-09-11,25.0,27,23,40,4,6.751898
왈종미술관,5,261.0,2022-09-09,25.041666666666668,28,23,20,4,6.7516947
신흥바다낚시공원,8,222.0,2022-09-09,22.875,25,21,30,4,6.7443066
수월봉지질트레일,9,209.0,2022-09-14,26.5,29,24,40,4,6.742673
산방산유채꽃밭,3,138.0,2022-09-08,24.58333333333333,28,21,20,4,6.739499
제주다원녹차미로공원,5,312.0,2022-09-10,25.416666666666668,27,24,30,4,6.729235
소정방폭포,5,192.0,2022-09-10,25.416666666666668,27,24,30,4,6.720291
아프리카박물관,5,232.0,2022-09-17,26.0,29,23,40,4,6.7184367
월령포구,10,281.0,2022-09-07,22.0,22,22,0,4,6.717266
해녀의부엌,6,460.0,2022-09-12,25.0,27,23,40,4,6.7164645
제주센트럴파크,8,332.0,2022-09-17,26.0,29,23,40,4,6.7046266
아프리카박물관,5,232.0,2022-09-10,25.416666666666668,27,24,30,4,6.6944375
금산공원,7,44.0,2022-09-11,25.0,27,23,40,4,6.682418
우도등대공원,2,276.0,2022-09-14,26.0,28,24,40,4,6.675906
제주올레5코스,0,351.0,2022-09-17,26.0,29,23,40,4,6.6551957
세계술박물관,4,184.0,2022-09-11,25.0,27,23,40,4,6.6492605
상가리야자숲,7,147.0,2022-09-13,25.5,27,24,80,4,6.6320453
표선민속오일시장,4,428.0,2022-09-09,23.916666666666668,26,22,30,4,6.6288176
제주별빛누리공원,11,327.0,2022-09-09,24.25,26,22,20,4,6.627901
테디베어사파리,7,417.0,2022-09-10,24.0,26,22,30,4,6.623968
신흥바다낚시공원,8,222.0,2022-09-14,26.0,28,24,40,4,6.6238914
녹산로유채꽃도로,4,59.0,2022-09-12,25.0,27,23,40,4,6.621296
한라산둘레길천아숲길,7,445.0,2022-09-09,23.5,26,21,20,4,6.617923
갯깍주상절리대,5,14.0,2022-09-11,25.0,27,23,40,4,6.61755
오저여,6,257.0,2022-09-12,25.0,27,23,40,4,6.61493
청초밭영농조합법인,4,404.0,2022-09-10,24.666666666666668,26,24,30,4,6.5924983
제주별빛누리공원,11,327.0,2022-09-08,24.5,27,22,20,4,6.5813603
서귀포홍리실내수영장,5,164.0,2022-09-11,25.0,27,23,40,4,6.580391
조랑말체험공원,4,372.0,2022-09-12,25.0,27,23,40,4,6.578395
제주올레8코스,5,354.0,2022-09-17,26.0,29,23,40,4,6.5721316
제주조랑말타운승마장,4,362.0,2022-09-16,25.0,27,23,40,4,6.5700283
우도잠수함,2,277.0,2022-09-12,25.0,27,23,40,4,6.565397
신창항,9,218.0,2022-09-09,23.83333333333333,26,22,20,4,6.555641
제라진오프로드제주캠프,8,306.0,2022-09-11,25.0,27,23,40,4,6.551889
금능해안도로,10,43.0,2022-09-11,25.5,28,23,40,4,6.5438848
제주조각공원,3,361.0,2022-09-07,22.8,23,22,0,4,6.540292
우도잠수함,2,277.0,2022-09-14,26.0,28,24,40,4,6.538996
족은노꼬메오름,7,377.0,2022-09-11,25.0,27,23,40,4,6.5384293
엉덩물계곡,5,247.0,2022-09-08,25.541666666666668,29,22,20,4,6.537479
서부두수산시장,11,166.0,2022-09-12,25.5,27,24,40,4,6.530242
영주산,4,254.0,2022-09-10,24.666666666666668,26,24,30,4,6.522321
제주아트센터,11,337.0,2022-09-10,24.08333333333333,26,23,30,4,6.521315
차귀도유람선,9,395.0,2022-09-11,25.5,28,23,40,4,6.5199122
세리월드카트레이싱,5,187.0,2022-09-11,25.0,27,23,40,4,6.5102882
쇠와꽃승마장,2,201.0,2022-09-10,25.0,26,24,30,4,6.509291
제주불빛정원,7,329.0,2022-09-13,25.5,27,24,80,4,6.508824
서귀포홍리실내수영장,5,164.0,2022-09-08,25.541666666666668,29,22,20,4,6.499881
소정방폭포,5,192.0,2022-09-11,25.0,27,23,40,4,6.4941607
1100고지습지,5,2.0,2022-09-09,25.041666666666668,28,23,20,4,6.492434
고내포구,7,23.0,2022-09-07,22.4,23,22,0,4,6.491262
갯깍주상절리대,5,14.0,2022-09-17,26.0,29,23,40,4,6.4871116
녹산로유채꽃도로,4,59.0,2022-09-08,23.95833333333333,27,22,20,4,6.479918
선운정사,7,171.0,2022-09-10,24.0,26,22,30,4,6.4676094
이호랜드방사제등대,11,296.0,2022-09-11,25.0,27,23,40,4,6.4670596
수월봉지질트레일,9,209.0,2022-09-15,26.0,28,24,40,4,6.4647145
새섬,5,152.0,2022-09-10,25.416666666666668,27,24,30,4,6.4624634
서부두수산시장,11,166.0,2022-09-16,26.0,28,24,40,4,6.451871
거문오름,8,15.0,2022-09-17,26.0,29,23,40,4,6.446169
마라도행유람선터미널,1,95.0,2022-09-10,24.625,28,21,30,4,6.438856
금산공원,7,44.0,2022-09-17,26.0,29,23,40,4,6.438834
유채꽃프라자,4,291.0,2022-09-13,25.0,27,23,80,4,6.4319286
낙타트래킹,4,52.0,2022-09-13,25.0,27,23,80,4,6.4319286
제주해양동물박물관,2,369.0,2022-09-13,25.0,27,23,80,4,6.4319286
섭지코지전망대,2,173.0,2022-09-13,25.0,27,23,80,4,6.4319286
유민미술관,2,290.0,2022-09-13,25.0,27,23,80,4,6.4319286
별방진,6,114.0,2022-09-13,25.0,27,23,80,4,6.4319286
종달리해안도로,6,380.0,2022-09-13,25.0,27,23,80,4,6.4319286
김영갑갤러리두모악,2,51.0,2022-09-13,25.0,27,23,80,4,6.4319286
일출랜드,2,299.0,2022-09-13,25.0,27,23,80,4,6.4319286
청굴물,6,402.0,2022-09-13,25.0,27,23,80,4,6.4319286
하고수동해수욕장,2,433.0,2022-09-13,25.0,27,23,80,4,6.4319286
붉은오름,4,118.0,2022-09-13,25.0,27,23,80,4,6.4319286
김녕요트투어,6,48.0,2022-09-13,25.0,27,23,80,4,6.4319286
지미봉,6,389.0,2022-09-13,25.0,27,23,80,4,6.4319286
머체왓숲길,0,98.0,2022-09-13,25.5,27,24,80,4,6.431596
카멜리아힐동백축제,3,408.0,2022-09-09,24.291666666666668,28,21,20,4,6.430396
점보빌리지,3,303.0,2022-09-13,25.5,27,24,80,4,6.4228687
고근산,5,22.0,2022-09-08,25.541666666666668,29,22,20,4,6.419754
한라산,11,442.0,2022-09-13,25.5,27,24,80,4,6.4191427
걸어가는늑대들,8,20.0,2022-09-09,22.875,25,21,30,4,6.414932
정물오름,10,304.0,2022-09-09,23.166666666666668,26,20,20,4,6.414127
신촌포구,8,219.0,2022-09-17,26.0,29,23,40,4,6.412975
동백포레스트,0,85.0,2022-09-09,23.75,27,21,20,4,6.412711
토이파크,3,419.0,2022-09-08,24.58333333333333,28,21,20,4,6.389634
한림매일시장,10,451.0,2022-09-07,22.0,22,22,0,4,6.383514
소정방폭포,5,192.0,2022-09-09,25.041666666666668,28,23,20,4,6.3717403
걸어가는늑대들,8,20.0,2022-09-15,26.0,28,24,40,4,6.369451
저지문화예술인마을,9,301.0,2022-09-11,25.5,28,23,40,4,6.368725
청아투명카약,7,403.0,2022-09-12,25.5,27,24,40,4,6.3676877
만장굴매표소,6,97.0,2022-09-10,24.125,25,23,30,4,6.3639774
금능해안도로,10,43.0,2022-09-10,23.875,26,21,30,4,6.36105
마라도행유람선터미널,1,95.0,2022-09-11,25.0,27,23,40,4,6.3593264
서귀포칠십리공원,5,161.0,2022-09-15,26.0,28,24,40,4,6.3522773
제주4.3평화기념관,11,309.0,2022-09-08,24.5,27,22,20,4,6.342856
금능석물원,10,41.0,2022-09-11,25.5,28,23,40,4,6.3323336
선운정사,7,171.0,2022-09-09,23.5,26,21,20,4,6.3267474
녹산로유채꽃도로,4,59.0,2022-09-14,26.0,28,24,40,4,6.323087
동일리포구,1,86.0,2022-09-08,24.33333333333333,28,21,20,4,6.323054
동문공설시장,11,81.0,2022-09-12,25.5,27,24,40,4,6.3186493
한림수협위판장,10,453.0,2022-09-09,23.166666666666668,26,20,20,4,6.313941
산방굴사,3,134.0,2022-09-08,24.58333333333333,28,21,20,4,6.3056393
영주산,4,254.0,2022-09-09,23.916666666666668,26,22,30,4,6.3041687
신흥바다낚시공원,8,222.0,2022-09-08,23.125,25,21,20,4,6.294976
금산공원,7,44.0,2022-09-09,23.5,26,21,20,4,6.2949224
청아투명카약,7,403.0,2022-09-16,26.0,28,24,40,4,6.2893205
윗세오름,7,289.0,2022-09-17,26.0,29,23,40,4,6.2859197
오저여,6,257.0,2022-09-10,24.125,25,23,30,4,6.280742
조랑말체험공원,4,372.0,2022-09-14,26.0,28,24,40,4,6.2801905
윗세오름,7,289.0,2022-09-11,25.0,27,23,40,4,6.2739787
금능석물원,10,41.0,2022-09-17,25.5,28,23,40,4,6.271824
토이파크,3,419.0,2022-09-15,26.0,28,24,40,4,6.271765
사려니숲길관광안내소,8,131.0,2022-09-15,26.0,28,24,40,4,6.265125
진성배낚시,9,390.0,2022-09-15,26.0,28,24,40,4,6.262773
제주유채꽃축제,4,358.0,2022-09-15,26.0,28,24,40,4,6.252565
고흐의정원,2,26.0,2022-09-07,23.4,24,23,0,4,6.2446294
동문공설시장,11,81.0,2022-09-16,26.0,28,24,40,4,6.2402735
신창항,9,218.0,2022-09-12,25.5,28,23,40,4,6.232422
서부두수산시장,11,166.0,2022-09-14,26.0,28,24,40,4,6.2320375
성읍랜드,4,182.0,2022-09-16,25.0,27,23,40,4,6.222334
그대나의뮤즈 클림트to마티스,3,39.0,2022-09-12,25.5,27,24,40,4,6.2202625
월정리해안도로,6,284.0,2022-09-07,22.0,22,22,0,4,6.216197
토끼섬,6,418.0,2022-09-08,23.5,26,21,20,4,6.2114234
고스트타운,7,25.0,2022-09-07,22.4,23,22,0,4,6.188137
종달항선착장,6,381.0,2022-09-07,22.0,22,22,0,4,6.18171
제주조랑말타운승마장,4,362.0,2022-09-12,25.0,27,23,40,4,6.1790476
제주카약올레,7,364.0,2022-09-09,23.5,26,21,20,4,6.17166
갯깍주상절리대,5,14.0,2022-09-09,25.041666666666668,28,23,20,4,6.1681156
어승생승마장,11,242.0,2022-09-16,26.0,28,24,40,4,6.1667814
걸어가는늑대들,8,20.0,2022-09-08,23.125,25,21,20,4,6.1608987
구두미포구,5,32.0,2022-09-10,25.416666666666668,27,24,30,4,6.159593
구엄포구,7,33.0,2022-09-07,22.4,23,22,0,4,6.1554227
빅볼랜드,7,125.0,2022-09-07,22.4,23,22,0,4,6.1518297
혼인지,2,466.0,2022-09-13,25.0,27,23,80,4,6.1516695
협재포구,10,463.0,2022-09-17,25.5,28,23,40,4,6.1429377
그대나의뮤즈 클림트to마티스,3,39.0,2022-09-16,26.0,28,24,40,4,6.1418934
녹산로유채꽃도로,4,59.0,2022-09-10,24.666666666666668,26,24,30,4,6.136502
쇠머리오름,2,198.0,2022-09-07,23.4,24,23,0,4,6.135208
저지문화예술인마을,9,301.0,2022-09-17,25.5,28,23,40,4,6.1251316
서귀포홍리실내수영장,5,164.0,2022-09-09,25.041666666666668,28,23,20,4,6.124454
송당무끈모루,6,195.0,2022-09-14,26.0,28,24,40,4,6.1204896
함덕오일시장,8,456.0,2022-09-10,23.25,24,22,30,4,6.119069
오저여,6,257.0,2022-09-16,25.0,27,23,40,4,6.1148148
귤밭76번지,3,38.0,2022-09-09,24.291666666666668,28,21,20,4,6.1139684
제주제트중문점,5,360.0,2022-09-13,25.5,27,24,80,4,6.1122174
아라리오뮤지엄제주탑동,11,227.0,2022-09-10,24.08333333333333,26,23,30,4,6.111539
하효항,5,439.0,2022-09-09,25.041666666666668,28,23,20,4,6.110333
휴림,7,478.0,2022-09-12,25.5,27,24,40,4,6.107179
제주올레8코스,5,354.0,2022-09-10,25.416666666666668,27,24,30,4,6.1027875
대포포구,5,71.0,2022-09-16,26.0,28,24,40,4,6.1021075
금능해안도로,10,43.0,2022-09-09,23.166666666666668,26,20,20,4,6.080049
황우지해안열두굴,5,477.0,2022-09-17,26.0,29,23,40,4,6.072954
청아투명카약,7,403.0,2022-09-14,26.0,28,24,40,4,6.069487
제주조랑말타운승마장,4,362.0,2022-09-14,26.0,28,24,40,4,6.0613756
제주다원녹차미로공원,5,312.0,2022-09-08,25.541666666666668,29,22,20,4,6.059527
함덕잠수함,8,457.0,2022-09-11,25.0,27,23,40,4,6.0565405
한라산둘레길천아숲길,7,445.0,2022-09-10,24.0,26,22,30,4,6.055223
성산유채꽃밭,2,176.0,2022-09-10,25.0,26,24,30,4,6.0396585
토끼섬,6,418.0,2022-09-17,25.5,28,23,40,4,6.0375876
노루생태관찰원,11,55.0,2022-09-13,25.5,27,24,80,4,6.037191
성산세화해안도로,6,175.0,2022-09-13,25.0,27,23,80,4,6.03231
휴림,7,478.0,2022-09-16,26.0,28,24,40,4,6.028809
왕따나무,10,262.0,2022-09-10,23.875,26,21,30,4,6.0247283
동문공설시장,11,81.0,2022-09-14,26.0,28,24,40,4,6.0204434
갯깍주상절리대,5,14.0,2022-09-10,25.416666666666668,27,24,30,4,6.0177646
제주올레8코스,5,354.0,2022-09-09,25.041666666666668,28,23,20,4,6.0174084
마라도행유람선터미널,1,95.0,2022-09-09,24.041666666666668,28,21,20,4,6.0164785
제주올레14-1코스,3,341.0,2022-09-11,25.0,27,23,40,4,6.0128865
오라동메밀밭,11,255.0,2022-09-15,26.0,28,24,40,4,6.011949
코난비치,6,410.0,2022-09-07,22.0,22,22,0,4,6.011542
새섬,5,152.0,2022-09-08,25.541666666666668,29,22,20,4,5.9999413
족은노꼬메오름,7,377.0,2022-09-17,26.0,29,23,40,4,5.994309
쉬리의언덕,5,211.0,2022-09-11,25.0,27,23,40,4,5.98873
제주아트센터,11,337.0,2022-09-16,26.0,28,24,40,4,5.986861
아끈다랑쉬,6,225.0,2022-09-15,26.0,28,24,40,4,5.984951
강정마을해안도로,5,11.0,2022-09-13,25.5,27,24,80,4,5.9778023
소천지,5,193.0,2022-09-13,25.5,27,24,80,4,5.9647584
산양곶자왈,9,140.0,2022-09-11,25.5,28,23,40,4,5.964164
화순항,3,472.0,2022-09-13,25.5,27,24,80,4,5.962581
하모해수욕장,1,437.0,2022-09-13,25.5,27,24,80,4,5.962581
조천함덕해안도로,8,375.0,2022-09-13,25.5,27,24,80,4,5.962581
용연계곡,11,272.0,2022-09-13,25.5,27,24,80,4,5.962581
큰노꼬메오름,7,411.0,2022-09-13,25.5,27,24,80,4,5.962581
세리월드,5,186.0,2022-09-13,25.5,27,24,80,4,5.962581
노리매,1,56.0,2022-09-13,25.5,27,24,80,4,5.962581
형제해안도로,1,465.0,2022-09-13,25.5,27,24,80,4,5.962581
사진놀이터,7,132.0,2022-09-13,25.5,27,24,80,4,5.962581
위미동백나무군락,0,286.0,2022-09-13,25.5,27,24,80,4,5.962581
이승악오름,11,292.0,2022-09-13,25.5,27,24,80,4,5.962581
창꼼,8,397.0,2022-09-13,25.5,27,24,80,4,5.962581
탑동광장,11,414.0,2022-09-13,25.5,27,24,80,4,5.962581
한라생태숲,11,448.0,2022-09-13,25.5,27,24,80,4,5.962581
캐니언파크제주,11,409.0,2022-09-13,25.5,27,24,80,4,5.962581
액트몬제주중문점,5,239.0,2022-09-13,25.5,27,24,80,4,5.962581
삼다수숲길,8,142.0,2022-09-13,25.5,27,24,80,4,5.962581
동백동산,8,84.0,2022-09-13,25.5,27,24,80,4,5.962581
"숨,도",5,210.0,2022-09-13,25.5,27,24,80,4,5.962581
휴애리수국축제,0,479.0,2022-09-13,25.5,27,24,80,4,5.962581
진지동굴,3,391.0,2022-09-13,25.5,27,24,80,4,5.962581
사계항,3,128.0,2022-09-13,25.5,27,24,80,4,5.962581
돈내코유원지,5,79.0,2022-09-13,25.5,27,24,80,4,5.962581
수산봉,7,204.0,2022-09-13,25.5,27,24,80,4,5.962581
감귤박물관,5,9.0,2022-09-13,25.5,27,24,80,4,5.962581
알작지,11,237.0,2022-09-13,25.5,27,24,80,4,5.962581
어승생악,11,243.0,2022-09-13,25.5,27,24,80,4,5.962581
거문오름탐방안내소,8,16.0,2022-09-13,25.5,27,24,80,4,5.962581
어영소공원,11,244.0,2022-09-13,25.5,27,24,80,4,5.962581
제주올레7코스,5,353.0,2022-09-13,25.5,27,24,80,4,5.962581
사라봉공원,11,130.0,2022-09-13,25.5,27,24,80,4,5.962581
강정포구,5,13.0,2022-09-13,25.5,27,24,80,4,5.962581
대평포구,3,70.0,2022-09-13,25.5,27,24,80,4,5.962581
초콜릿박물관,1,406.0,2022-09-13,25.5,27,24,80,4,5.962581
레포츠공원,11,91.0,2022-09-13,25.5,27,24,80,4,5.962581
렛츠런파크제주,8,92.0,2022-09-13,25.5,27,24,80,4,5.962581
대유랜드,5,68.0,2022-09-13,25.5,27,24,80,4,5.962581
가파도,1,8.0,2022-09-13,25.5,27,24,80,4,5.962581
천왕사,11,398.0,2022-09-13,25.5,27,24,80,4,5.962581
보목포구,5,116.0,2022-09-13,25.5,27,24,80,4,5.962581
제주양떼목장,7,338.0,2022-09-13,25.5,27,24,80,4,5.962581
제주도립미술관,11,314.0,2022-09-13,25.5,27,24,80,4,5.962581
새별프렌즈,7,151.0,2022-09-13,25.5,27,24,80,4,5.962581
제주4.3평화공원,11,308.0,2022-09-13,25.5,27,24,80,4,5.962581
퍼시픽리솜,5,424.0,2022-09-13,25.5,27,24,80,4,5.962581
5.16도로숲터널,0,3.0,2022-09-13,25.5,27,24,80,4,5.962581
포도뮤지엄,3,426.0,2022-09-13,25.5,27,24,80,4,5.962581
토토아뜰리에,7,420.0,2022-09-13,25.5,27,24,80,4,5.962581
제주민속오일장입구,11,323.0,2022-09-13,25.5,27,24,80,4,5.962581
서프라이즈테마파크,8,168.0,2022-09-13,25.5,27,24,80,4,5.962581
바리메오름,7,106.0,2022-09-13,25.5,27,24,80,4,5.962581
제주러브랜드,11,318.0,2022-09-13,25.5,27,24,80,4,5.962581
바이나흐튼크리스마스박물관,3,107.0,2022-09-07,22.8,23,22,0,4,5.9610786
금산공원,7,44.0,2022-09-10,24.0,26,22,30,4,5.956571
제주별빛누리공원,11,327.0,2022-09-16,26.0,28,24,40,4,5.9554477
그대나의뮤즈 클림트to마티스,3,39.0,2022-09-09,24.291666666666668,28,21,20,4,5.954944
어승생승마장,11,242.0,2022-09-14,26.0,28,24,40,4,5.94695
테디베어사파리,7,417.0,2022-09-08,23.541666666666668,26,21,20,4,5.94029
연대포구,11,251.0,2022-09-10,24.08333333333333,26,23,30,4,5.9386783
녹산로유채꽃도로,4,59.0,2022-09-09,23.916666666666668,26,22,30,4,5.928733
제라진오프로드제주캠프,8,306.0,2022-09-17,26.0,29,23,40,4,5.923898
그대나의뮤즈 클림트to마티스,3,39.0,2022-09-14,26.0,28,24,40,4,5.922064
관덕정,11,28.0,2022-09-15,26.0,28,24,40,4,5.9200096
걸매생태공원,5,19.0,2022-09-08,25.541666666666668,29,22,20,4,5.9082465
금능석물원,10,41.0,2022-09-09,23.166666666666668,26,20,20,4,5.894524
조랑말체험공원,4,372.0,2022-09-09,23.916666666666668,26,22,30,4,5.8858294
대포포구,5,71.0,2022-09-14,26.0,28,24,40,4,5.882274
제주보롬왓메밀밭축제,4,328.0,2022-09-07,22.4,23,22,0,4,5.881127
